X,Y,OBJECTID,BearID,ReportDate,SubType,RoadDate,Region,BMU,County,Locale,ZipCode,Latitude,Longitude,OrigCap,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
651215.764400002,557999.9302,47308,Bear-0000021412,2022/12/07 00:00:00+00,Carcass,2022/12/07 00:00:00+00,Northeast,Central,Lake, ,32720,29.004664,-81.416565,Yes,Female,Cub,70,0, , , , , , , ,0, ,
654958.158399999,379461.9907,47309,Bear-0000007974,2003/08/12 00:00:00+00,Carcass,2003/08/12 00:00:00+00,Southwest,South Central,Highlands,OTHER,33876,27.39663,-81.41655, ,Male,Juvenile,125,1, , , , , , , ,0, ,
651661.970800001,536960.1634,47310,Bear-0000012484,2004/10/18 00:00:00+00,Carcass,2004/10/17 00:00:00+00,Northeast,Central,Seminole, ,0,28.81516,-81.41651, ,Female,Cub,25,0.66,0,0, , , , , ,0,16357,
649557.561299998,638171.8538,47311,Bear-0000013826,2013/10/24 00:00:00+00,Carcass,2013/10/24 00:00:00+00,Northeast,Central,St. Johns, ,0,29.72685,-81.416341, ,Male,Juvenile,175,2,0,0, , , , , ,0,54497,
651736.295299999,536947.2811,47312,Bear-0000011898,1999/01/27 00:00:00+00,Carcass,1999/01/27 00:00:00+00,Northeast,Central,Seminole, ,0,28.81503,-81.41575, ,Male,Juvenile,102,1,0,0, , , , , ,0, ,
658470.747299999,215928.204,47313,Bear-0000010365,2002/04/01 00:00:00+00,Carcass,2002/04/01 00:00:00+00,South,South,Collier,OTHER,0,25.92314,-81.41569, ,Male,Adult,400,7,0,0, , , , , ,0, ,
650895.6274,578710.0449,47314,Bear-0000021667,2023/08/11 00:00:00+00,Carcass,2023/08/11 00:00:00+00,Northeast,Central,Volusia, ,32180,29.191184,-81.415393,Yes,Unknown,Cub,20,0, , , , , , , ,0, ,
651472.0288,553037.6616,47315,Bear-0000011787,1998/10/22 00:00:00+00,Carcass,1998/10/22 00:00:00+00,Northeast,Central,Lake, ,0,28.95994,-81.415, ,Female,Adult,200,6,0,0, , , , , ,0, ,
651561.366,549705.0898,47316,Bear-0000011621,1997/11/03 00:00:00+00,Carcass,1997/11/03 00:00:00+00,Northeast,Central,Lake, ,0,28.92992,-81.4148, ,Male,Cub,38,0.5,0,0, , , , , ,0, ,
650990.482999999,577858.5892,47317,Bear-0000020683,2021/10/11 00:00:00+00,Carcass,2021/10/11 00:00:00+00,Northeast,Central,Volusia, ,32180,29.1835,-81.4146, ,Male,Juvenile,225,1, , , , , , , ,0, ,
651017.225900002,577231.6161,47318,Bear-0000010359,2002/01/04 00:00:00+00,Carcass,2002/01/04 00:00:00+00,Northeast,Central,Volusia,OTHER,0,29.17785,-81.41446, ,Female,Adult,230,5,0,0, , , , , ,0, ,
651873.233899999,536922.3828,47319,Bear-0000010844,1988/10/25 00:00:00+00,Carcass,1988/10/25 00:00:00+00,Northeast,Central,Seminole, ,0,28.81478,-81.41435, ,Female,Adult,185,5,0,0, , , , , ,0, ,
651896.082699999,536952.6306,47320,Bear-0000019319,2018/12/07 00:00:00+00,Carcass,2018/12/07 00:00:00+00,Northeast,Central,Seminole, ,32771,28.815048,-81.414109, ,Male,Juvenile,177,2, , , , , , , ,0, ,
651897.905299999,536954.0017,47321,Bear-0000012467,2004/08/21 00:00:00+00,Carcass,2004/08/21 00:00:00+00,Northeast,Central,Seminole, ,0,28.81506,-81.41409, ,Male,Cub,20,0.5,0,0, , , , , ,0,15932,
651563.508299999,553222.8516,47322,Bear-0000011333,1994/10/15 00:00:00+00,Carcass,1994/10/15 00:00:00+00,Northeast,Central,Lake, ,0,28.96159,-81.41402, ,Male,Juvenile,105,1,0,0, , , , , ,0, ,
651910.986099999,536934.2823,47323,Bear-0000008808,2007/07/23 00:00:00+00,Carcass,2007/07/23 00:00:00+00,Northeast,Central,Seminole,OTHER,0,28.81488,-81.41396, ,Female,Cub,53,0, , , , , , , ,0, ,
651931.299899999,536941.373,47324,Bear-0000011867,1998/12/09 00:00:00+00,Carcass,1998/12/09 00:00:00+00,Northeast,Central,Seminole, ,0,28.81494,-81.41375, ,Unknown,Juvenile,130,0,0,0, , , , , ,0, ,
651935.7654,537053.6541,47325,Bear-0000007572,2004/05/30 00:00:00+00,Carcass,2004/05/30 00:00:00+00,Northeast,Central,Seminole, ,0,28.81595,-81.41368, ,Unknown,Adult,300,0, , , , , , , ,0,15559,
656603.469300002,314532.4914,47326,Bear-0000011980,1999/07/22 00:00:00+00,Carcass,1999/07/22 00:00:00+00,South,South Central,Glades, ,0,26.81167,-81.41368, ,Male,Juvenile,124,0,0,0, , , , , ,0, ,
649371.780299999,659791.01,47327,Bear-0000011320,1994/06/20 00:00:00+00,Carcass,1994/06/20 00:00:00+00,Northeast,Central,St. Johns, ,0,29.92158,-81.41357, ,Male,Juvenile,90,1,0,0, , , , , ,0, ,
649389.751800001,659715.8826,47328,Bear-0000019543,2019/05/19 00:00:00+00,Carcass,2019/05/19 00:00:00+00,Northeast,Central,St. Johns, ,32092,29.9209,-81.4134, ,Male,Adult,350,0, , , , , , , ,0, ,
651980.345699999,536925.8514,47329,Bear-0000018697,2017/11/08 00:00:00+00,Carcass,2017/11/08 00:00:00+00,Northeast,Central,Seminole, ,32771,28.814791,-81.41325, ,Female,Adult,138,4,0,0, , , , , ,0, ,
651995.8664,536929.1761,47330,Bear-0000018691,2017/11/07 00:00:00+00,Carcass,2017/11/07 00:00:00+00,Northeast,Central,Seminole, ,32771,28.814818,-81.41309, ,Male,Juvenile,98,2, , , , , , , ,0, ,
651152.442600001,577590.9806,47331,Bear-0000009062,2011/11/27 00:00:00+00,Carcass,2011/11/27 00:00:00+00,Northeast,Central,Volusia, ,0,29.18106,-81.41299, ,Male,Adult,550,11, , , , , , , ,0,40268,
652080.4113,536940.0586,47332,Bear-0000011421,1995/07/18 00:00:00+00,Carcass,1995/07/18 00:00:00+00,Northeast,Central,Seminole, ,0,28.8149,-81.41222, ,Female,Adult,182,16,0,0, , , , , ,0, ,
655424.541999999,378547.6885,47333,Bear-0000011604,1997/09/18 00:00:00+00,Carcass,1997/09/18 00:00:00+00,Southwest,South Central,Highlands, ,0,27.38831,-81.41202, ,Male,Juvenile,254,2,0,0, , , , , ,0, ,
651258.052999999,577509.896,47334,Bear-0000011226,1993/07/10 00:00:00+00,Carcass,1993/07/10 00:00:00+00,Northeast,Central,Volusia, ,0,29.18031,-81.41192, ,Male,Juvenile,85,2,0,0, , , , , ,0, ,
651279.038800001,577467.7975,47335,Bear-0000013696,2012/12/15 00:00:00+00,Carcass,2012/12/15 00:00:00+00,Northeast,Central,Volusia, ,0,29.179927,-81.411713, ,Male,Cub,62,0.83,0,0, , , , , ,0,48035,
652156.3347,536943.8738,47336,Bear-0000012068,1999/12/23 00:00:00+00,Carcass,1999/12/23 00:00:00+00,Northeast,Central,Seminole, ,0,28.81492,-81.41144, ,Female,Adult,170,9,0,0, , , , , ,0, ,
651831.166000001,553451.7267,47337,Bear-0000011542,1996/04/23 00:00:00+00,Carcass,1996/04/23 00:00:00+00,Northeast,Central,Lake, ,0,28.9636,-81.41122, ,Male,Juvenile,225,0,0,0, , , , , ,0, ,
655507.147300001,378375.0466,47338,Bear-0000010730,1984/05/18 00:00:00+00,Carcass,1984/05/18 00:00:00+00,Southwest,South Central,Highlands, ,0,27.38674,-81.41122, ,Female,Adult,177,8,0,0, , , , , ,0, ,
658071.6818,257206.9844,47339,Bear-0000021158,2022/07/20 00:00:00+00,Carcass,2022/07/20 00:00:00+00,South,South,Collier, ,34142,26.295089,-81.411015,Yes,Female,Adult,300,3,3,0, , , , , ,0, ,
649904.313499998,646601.8406,47340,Bear-0000007675,2010/08/03 00:00:00+00,Carcass,2010/08/03 00:00:00+00,Northeast,Central,St. Johns, ,0,29.8027,-81.41092, ,Male,Juvenile,127,1, , , , , , , ,0,33524,
652570.5231,520085.5344,47341,Bear-0000020693,2021/10/10 00:00:00+00,Carcass,2021/10/10 00:00:00+00,Northeast,Central,Seminole, ,32714,28.6630714,-81.4108225,Yes,Male,Adult,175,8,0,0, , , , , ,0, ,
652243.6336,537241.1712,47342,Bear-0000008678,2004/05/28 00:00:00+00,Carcass,2004/05/28 00:00:00+00,Northeast,Central,Seminole,OTHER,0,28.81758,-81.41048, ,Unknown,Adult,0,0, , , , , , , ,0, ,
651445.243799999,577336.1179,47343,Bear-0000010233,2001/03/13 00:00:00+00,Carcass,2001/03/13 00:00:00+00,Northeast,Central,Volusia,OTHER,0,29.17871,-81.41003, ,Male,Adult,440,4,0,0,523, ,523, ,523,0, ,
651964.5594,554049.8834,47344,Bear-0000017525,2016/03/25 00:00:00+00,Carcass,2016/03/25 00:00:00+00,Northeast,Central,Lake, ,32720,28.96896,-81.40972, ,Female,Juvenile,300,2, , , , , , , ,0, ,
651986.9958,553991.5968,47345,Bear-0000018580,2017/10/06 00:00:00+00,Carcass,2017/10/06 00:00:00+00,Northeast,Central,Lake, ,32720,28.968431,-81.409502, ,Female,Adult,350,7, , , , , , , ,0, ,
649795.2392,658575.8358,47346,Bear-0000016619,2015/03/27 00:00:00+00,Carcass,2015/03/27 00:00:00+00,Northeast,Central,St. Johns, ,32092,29.910556,-81.409444, ,Male,Adult,475,7, , , , , , , ,0, ,
651914.1039,558391.4529,47347,Bear-0000021888,2023/11/10 00:00:00+00,Carcass,2023/11/10 00:00:00+00,Northeast,Central,Lake, ,32720,29.008057,-81.409301,Yes,Female,Adult,200,0, , , , , , , ,0, ,
655124.0308,406665.5746,47348,Bear-0000019813,2019/09/27 00:00:00+00,Carcass,2019/09/28 00:00:00+00,Southwest,South Central,Highlands, ,33825,27.641519,-81.409079,Yes,Female,Juvenile,170,2,0,0, , , , , ,0, ,
655750.140000001,378040.2843,47349,Bear-0000012004,1999/10/31 00:00:00+00,Carcass,1999/10/31 00:00:00+00,Southwest,South Central,Highlands, ,0,27.38368,-81.40883, ,Female,Adult,165,6,0,0, , , , , ,0, ,
651568.186299998,577169.8775,47350,Bear-0000011042,1991/06/02 00:00:00+00,Carcass,1991/06/02 00:00:00+00,Northeast,Central,Volusia, ,0,29.17719,-81.4088, ,Male,Adult,355,6,0,0, , , , , ,0, ,
655754.298300002,378067.9164,47351,Bear-0000019560,2019/05/11 00:00:00+00,Carcass,2019/05/10 00:00:00+00,Southwest,South Central,Highlands, ,33876,27.383928,-81.408782, ,Male,Adult,385,6, , , , , , , ,0, ,
652064.538899999,554241.9203,47352,Bear-0000019072,2018/09/27 00:00:00+00,Carcass,2018/09/27 00:00:00+00,Northeast,Central,Lake, ,32720,28.97067,-81.408651, ,Male,Cub,35,0.66, , , , , , , ,0, ,
651592.5414,577207.8193,47353,Bear-0000008937,2009/10/30 00:00:00+00,Carcass,2009/10/30 00:00:00+00,Northeast,Central,Volusia,OTHER,32105,29.177527,-81.408541, ,Male,Juvenile,180,0, , , , , , , ,0, ,
650322.334199999,638197.8983,47354,Bear-0000011106,1991/11/03 00:00:00+00,Carcass,1991/11/03 00:00:00+00,Northeast,Central,St. Johns, ,0,29.72694,-81.40842, ,Female,Cub,53,0,0,0, , , , , ,0, ,
652116.836300001,554350.761,47355,Bear-0000009106,2012/09/23 00:00:00+00,Carcass,2012/09/23 00:00:00+00,Northeast,Central,Lake, ,0,28.97164,-81.40809, ,Female,Cub,20,0.58, , , , , , , ,0,45200,
652161.254999999,554459.4362,47356,Bear-0000013202,2010/11/15 00:00:00+00,Carcass,2010/11/15 00:00:00+00,Northeast,Central,Lake, ,0,28.97261,-81.40761, ,Male,Adult,220,6,0,0, , , , ,none,0,35297,
655947.302900001,377725.7768,47357,Bear-0000009099,2012/08/29 00:00:00+00,Carcass,2012/08/29 00:00:00+00,Southwest,South Central,Highlands,Lake Placid,0,27.380811,-81.4069, ,Male,Juvenile,245,2, , , , , , , ,0, ,
651803.409400001,577021.5491,47358,Bear-0000011591,1997/07/31 00:00:00+00,Carcass,1997/07/31 00:00:00+00,Northeast,Central,Volusia, ,0,29.17581,-81.40641, ,Male,Juvenile,175,2,0,0, , , , , ,0, ,
652284.7359,554648.6368,47359,Bear-0000013604,2012/10/08 00:00:00+00,Carcass,2012/10/07 00:00:00+00,Northeast,Central,Lake, ,0,28.97429,-81.4063, ,Female,Juvenile,122,1,0,0, , , , , ,0,47506,
652744.829500001,535510.4654,47360,Bear-0000018985,2018/06/28 00:00:00+00,Carcass,2018/06/28 00:00:00+00,Northeast,Central,Seminole, ,32771,28.801904,-81.40571, ,Male,Cub,10,0.42,0,0, , , , , ,0, ,
652756.878400002,535493.613,47361,Bear-0000013719,2013/06/08 00:00:00+00,Carcass,2013/06/08 00:00:00+00,Northeast,Central,Seminole, ,0,28.80175,-81.40559, ,Female,Adult,125,7,0,0, , , , , ,0,49293,
652785.874600001,534844.6106,47362,Bear-0000021164,2022/08/10 00:00:00+00,Carcass,2022/08/10 00:00:00+00,Northeast,Central,Seminole, ,32771,28.7959017,-81.4054326,Yes,Female,Cub,20,0, , , , , , , ,0, ,
652805.785999998,534470.8437,47363,Bear-0000012944,2008/01/24 00:00:00+00,Carcass,2008/01/23 00:00:00+00,Northeast,Central,Seminole, ,0,28.792533,-81.405309, ,Male,Adult,189,6,0,0, , , , , ,0, ,
650253.435400002,656804.8792,47364,Bear-0000011326,1994/08/16 00:00:00+00,Carcass,1994/08/16 00:00:00+00,Northeast,Central,St. Johns, ,0,29.89452,-81.40508, ,Female,Juvenile,90,1,0,0, , , , , ,0, ,
653191.191100001,517358.1016,47365,Bear-0000012448,2004/05/22 00:00:00+00,Carcass,2004/05/14 00:00:00+00,Northeast,Central,Orange, ,0,28.6384,-81.40505, ,Male,Juvenile,175,3,0,0, , , , , ,0,15514,
652871.776000001,534479.6748,47366,Bear-0000011886,1999/01/07 00:00:00+00,Carcass,1999/01/07 00:00:00+00,Northeast,Central,Seminole, ,0,28.7926,-81.40463, ,Female,Juvenile,98,1,0,0, , , , , ,0, ,
652497.388700001,555177.2685,47367,Bear-0000020760,2021/11/13 00:00:00+00,Carcass,2021/11/13 00:00:00+00,Northeast,Central,Lake, ,32720,28.979009,-81.404,Yes,Female,Cub,60,0.91, , , , , , , ,0, ,
652527.1175,555290.1898,47368,Bear-0000010504,2000/11/14 00:00:00+00,Carcass,2000/11/14 00:00:00+00,Northeast,Central,Lake, ,0,28.98002,-81.40367, ,Male,Cub,0,0,0,0, , , , , ,0, ,
652594.8631,555390.3609,47369,Bear-0000020779,2021/11/23 00:00:00+00,Carcass,2021/11/23 00:00:00+00,Northeast,Central,Lake, ,32720,28.980909,-81.402952,Yes,Female,Adult,225,5,Unknown,Unknown, , , , , ,0, ,
652630.105099998,555527.8348,47370,Bear-0000010255,2001/08/03 00:00:00+00,Carcass,2001/08/03 00:00:00+00,Northeast,Central,Lake, ,0,28.98214,-81.40256, ,Female,Juvenile,90,3,0,0, , , , , ,0, ,
652636.491700001,555437.1112,47371,Bear-0000020781,2021/11/22 00:00:00+00,Carcass,2021/11/22 00:00:00+00,Northeast,Central,Lake, ,32720,28.981322,-81.402514,Yes,Male,Cub,75,0.83, , , , , , , ,0, ,
652638.197999999,555448.4767,47372,Bear-0000019887,2019/12/04 00:00:00+00,Carcass,2019/12/04 00:00:00+00,Northeast,Central,Lake, ,32720,28.981424,-81.402494,Yes,Female,Adult,175,4,Unknown,Unknown, , , , , ,0, ,
652640.145399999,555480.729,47373,Bear-0000020691,2021/10/13 00:00:00+00,Carcass,2021/10/13 00:00:00+00,Northeast,Central,Lake, ,32720,28.981714,-81.402467,Yes,Male,Juvenile,150,1, , , , , , , ,0, ,
652235.5977,576651.6828,47374,Bear-0000013745,2013/09/17 00:00:00+00,Carcass,2013/09/17 00:00:00+00,Northeast,Central,Volusia, ,32180,29.172398,-81.40204, ,Male,Juvenile,130,1,0,0, , , , , ,0,"51981, 51980",
652679.7289,555592.1922,47375,Bear-0000020659,2021/09/28 00:00:00+00,Carcass,2021/09/28 00:00:00+00,Northeast,Central,Lake, ,32720,28.98271,-81.402036,Yes,Female,Juvenile,120,1, , , , , , , ,0, ,
652699.549199998,555579.6143,47376,Bear-0000020218,2020/10/16 00:00:00+00,Carcass,2020/10/16 00:00:00+00,Northeast,Central,Lake, ,32720,28.982593,-81.401835,Yes,Male,Juvenile,100,2, , , , , , , ,0, ,
653148.750799999,534493.9502,47377,Bear-0000020226,2020/10/21 00:00:00+00,Carcass,2020/10/21 00:00:00+00,Northeast,Central,Seminole, ,32771,28.792676,-81.401785,Yes,Female,Adult,125,6,0,0, , , , , ,0, ,
652704.910599999,555616.0483,47378,Bear-0000020919,2021/12/13 00:00:00+00,Carcass,2021/12/13 00:00:00+00,Northeast,Central,Lake, ,32720,28.98292,-81.401772,Yes,Male,Juvenile,130,1, , , , , , , ,0, ,
656142.151799999,393450.5515,47379,Bear-0000010337,2002/01/09 00:00:00+00,Carcass,2002/01/09 00:00:00+00,Southwest,South Central,Highlands, ,0,27.52235,-81.40157, ,Male,Adult,355,8,0,0, , , , , ,0, ,
656458.2412,380227.2308,47380,Bear-0000013490,2012/11/24 00:00:00+00,Carcass,2012/11/24 00:00:00+00,Southwest,South Central,Highlands,OTHER,33876,27.403236,-81.401191, ,Male,Juvenile,85,2,0,0, , , , , ,0, ,
652762.649300002,555793.872,47381,Bear-0000012086,2002/01/02 00:00:00+00,Carcass,2002/01/02 00:00:00+00,Northeast,Central,Lake, ,0,28.98451,-81.40114, ,Male,Juvenile,100,2,0,0, , , , , ,0,2193,
652766.994100001,555726.2087,47382,Bear-0000014110,2014/10/24 00:00:00+00,Carcass,2014/10/24 00:00:00+00,Northeast,Central,Lake,Pine Lakes,32720,28.9839,-81.40111, ,Female,Juvenile,100,1,0,0, , , , , ,0,59611,
652765.721799999,555814.2632,47383,Bear-0000010357,2002/01/02 00:00:00+00,Carcass,2002/01/02 00:00:00+00,Northeast,Central,Lake, ,0,28.984693,-81.401104, ,Male,Juvenile,100,0,0,0, , , , , ,0,11582,
652775.257199999,555841.8993,47384,Bear-0000010252,2001/07/29 00:00:00+00,Carcass,2001/07/29 00:00:00+00,Northeast,Central,Lake, ,0,28.98494,-81.401, ,Male,Adult,225,9,0,0, , ,393, , ,0,7662,
652779.5242,555750.2426,47385,Bear-0000013058,2008/12/19 00:00:00+00,Carcass,2008/12/19 00:00:00+00,Northeast,Central,Lake, ,0,28.984114,-81.400976, ,Male,Adult,500,0,0,0, , , , , ,0, ,
652779.651500002,555781.1237,47386,Bear-0000020769,2021/11/17 00:00:00+00,Carcass,2021/11/17 00:00:00+00,Northeast,Central,Lake, ,32720,28.984392,-81.400968,Yes,Female,Juvenile,140,1, , , , , , , ,0, ,
652780.352600001,555752.4815,47387,Bear-0000020961,2022/01/12 00:00:00+00,Carcass,2022/01/12 00:00:00+00,Northeast,Central,Lake, ,32720,28.984134,-81.400967,Yes,Unknown,Juvenile,120,1, , , , , , , ,0, ,
652737.4921,558579.3902,47388,Bear-0000020811,2021/11/30 00:00:00+00,Carcass,2021/11/30 00:00:00+00,Northeast,Central,Lake, ,32720,29.009593,-81.400795,Yes,Male,Juvenile,100,1, , , , , , , ,0, ,
652799.100099999,555864.6166,47389,Bear-0000010750,1985/11/07 00:00:00+00,Carcass,1985/11/07 00:00:00+00,Northeast,Central,Lake, ,0,28.98514,-81.40075, ,Male,Cub,55,0.5,0,0, , , , , ,0, ,
652799.100099999,555864.6166,47390,Bear-0000010756,1985/11/07 00:00:00+00,Carcass,1985/11/07 00:00:00+00,Northeast,Central,Lake, ,0,28.98514,-81.40075, ,Female,Cub,55,0.5,0,0, , , , , ,0, ,
652799.100099999,555864.6166,47391,Bear-0000010850,1988/11/12 00:00:00+00,Carcass,1988/11/12 00:00:00+00,Northeast,Central,Lake, ,0,28.98514,-81.40075, ,Male,Juvenile,225,0,0,0, , , , , ,0, ,
650705.6631,655181.1456,47392,Bear-0000013999,2014/03/31 00:00:00+00,Carcass,2014/03/31 00:00:00+00,Northeast,Central,St. Johns, ,0,29.879811,-81.400747, ,Male,Adult,460,5,0,0, , , , , ,0,55440,
652835.748599999,555879.8289,47393,Bear-0000008108,2003/12/09 00:00:00+00,Carcass,2003/12/09 00:00:00+00,Northeast,Central,Lake,OTHER,0,28.98527,-81.40037, ,Female,Adult,148,4, , , , , , , ,0, ,
652854.945599999,555947.5441,47394,Bear-0000019826,2019/11/11 00:00:00+00,Carcass,2019/11/11 00:00:00+00,Northeast,Central,Lake, ,32720,28.985876,-81.400158, ,Unknown,Cub,60,0,0,0, , , , , ,0, ,
652875.304900002,556033.9443,47395,Bear-0000012351,2003/11/18 00:00:00+00,Carcass,2003/11/18 00:00:00+00,Northeast,Central,Lake, ,0,28.98665,-81.39993, ,Male,Juvenile,115,1,0,0, , , , , ,0, ,
659513.3561,241539.4354,47396,Bear-0000012750,2006/07/13 00:00:00+00,Carcass,2006/07/13 00:00:00+00,South,South,Collier,OTHER,0,26.15368,-81.39987, ,Male,Juvenile,150,1,0,0, , , , , ,0, ,
652893.172499999,556003.2206,47397,Bear-0000021827,2023/10/15 00:00:00+00,Carcass,2023/10/15 00:00:00+00,Northeast,Central,Volusia, ,32720,28.98637,-81.399753,Yes,Female,Adult,210,0, , , , , , , ,0, ,
653361.832600001,534487.7789,47398,Bear-0000013824,2013/12/19 00:00:00+00,Carcass,2013/12/19 00:00:00+00,Northeast,Central,Seminole, ,0,28.79258,-81.3996, ,Female,Adult,175,0,0,0, , , , , ,0,54390,
652957.329799999,556157.8551,47399,Bear-0000013220,2011/01/18 00:00:00+00,Carcass,2011/01/18 00:00:00+00,Northeast,Central,Lake,OTHER,0,28.98775,-81.39906, ,Male,Juvenile,190,2,0,0, , , , , ,0,36146,
650542.041900001,670744.6341,47400,Bear-0000010740,1985/06/03 00:00:00+00,Carcass,1985/06/03 00:00:00+00,Northeast,Central,St. Johns, ,0,30.02001,-81.39904, ,Male,Adult,510,7,0,0, , , , , ,0, ,
652979.236299999,556180.0877,47401,Bear-0000020756,2021/11/14 00:00:00+00,Carcass,2021/11/14 00:00:00+00,Northeast,Central,Lake, ,32720,28.987946,-81.39883,Yes,Female,Juvenile,130,2, , , , , , , ,0, ,
652995.629500002,556233.0823,47402,Bear-0000013662,2012/10/20 00:00:00+00,Carcass,2012/10/21 00:00:00+00,Northeast,Central,Lake, ,32720,28.98842,-81.39865, ,Female,Adult,100,6,0,0, , , , , ,0,47653,
653463.933499999,534498.8189,47403,Bear-0000009162,2013/01/02 00:00:00+00,Carcass,2013/01/02 00:00:00+00,Northeast,Central,Seminole, ,0,28.79266,-81.39855, ,Female,Cub,41,0.92, , , , , , , ,0,47950,
653008.1303,556240.0105,47404,Bear-0000012931,2007/12/18 00:00:00+00,Carcass,2007/12/18 00:00:00+00,Northeast,Central,Lake,OTHER,0,28.98848,-81.39852, ,Male,Juvenile,100,2,0,0, , , , , ,0, ,
652588.573600002,576262.833,47405,Bear-0000010720,1989/09/27 00:00:00+00,Carcass,1989/09/27 00:00:00+00,Northeast,Central,Volusia, ,0,29.16883,-81.39849, ,Female,Cub,17,0.5,0,0, , , , , ,0, ,
656709.436900001,383016.3528,47406,Bear-0000019277,2018/11/19 00:00:00+00,Carcass,2018/11/19 00:00:00+00,Southwest,South Central,Highlands, ,33876,27.4283,-81.39805, ,Male,Cub,80,0.75, , , , , , , ,0, ,
653076.680799998,558615.0912,47407,Bear-0000011541,1996/10/24 00:00:00+00,Carcass,1996/10/24 00:00:00+00,Northeast,Central,Lake, ,0,29.00985,-81.3973, ,Male,Juvenile,85,1,0,0, , , , , ,0, ,
653122.908300001,556563.435,47408,Bear-0000012646,2005/12/30 00:00:00+00,Carcass,2005/12/30 00:00:00+00,Northeast,Central,Lake, ,0,28.99137,-81.39727, ,Female,Adult,200,3,0,0, , , , , ,0,19090,
653572.774,536960.3658,47409,Bear-0000013576,2012/11/01 00:00:00+00,Carcass,2012/11/02 00:00:00+00,Northeast,Central,Seminole, ,0,28.8148,-81.3969, ,Female,Adult,160,5,0,0, , , , , ,0, ,
653165.083000001,556685.3953,47410,Bear-0000010496,2000/10/11 00:00:00+00,Carcass,2000/10/11 00:00:00+00,Northeast,Central,Lake, ,0,28.99246,-81.39681, ,Male,Cub,25,0.5,0,0, , , , , ,0, ,
653183.898499999,556623.5915,47411,Bear-0000013054,2008/11/21 00:00:00+00,Carcass,2008/11/21 00:00:00+00,Northeast,Central,Lake,Pine Lakes,0,28.9919,-81.39663, ,Female,Adult,162,6,0,0, , , , , ,0, ,
652781.8345,576171.3932,47412,Bear-0000010466,2000/08/10 00:00:00+00,Carcass,2000/08/10 00:00:00+00,Northeast,Central,Volusia, ,0,29.16797,-81.39652, ,Male,Adult,235,4,0,0, , , , , ,0, ,
654124.303300001,512729.9722,47413,Bear-0000021542,2023/04/26 00:00:00+00,Carcass,2023/04/27 00:00:00+00,Northeast,Central,Orange, ,32804,28.596558,-81.3964907, ,Male,Juvenile,160,0, , , , , , , ,0, ,
653675.459199999,534543.2717,47414,Bear-0000013915,2013/12/07 00:00:00+00,Carcass,2013/12/07 00:00:00+00,Northeast,Central,Seminole,OTHER,0,28.79302,-81.39637, ,Female,Adult,200,5,0,0, , , , , ,0,54676,
657029.316599999,376107.8932,47415,Bear-0000016671,2015/06/01 00:00:00+00,Carcass,2015/06/01 00:00:00+00,Southwest,South Central,Highlands, ,33852,27.366039,-81.396287, ,Female,Juvenile,120,2, , , , , , , ,0, ,
653189.317299999,558624.1338,47416,Bear-0000013665,2012/10/17 00:00:00+00,Carcass,2012/10/17 00:00:00+00,Northeast,Central,Lake,OTHER,0,29.00991,-81.39614, ,Male,Cub,25,0.83,0,0, , , , , ,0, ,
653189.317299999,558624.1338,47417,Bear-0000013659,2012/10/23 00:00:00+00,Carcass,2012/10/23 00:00:00+00,Northeast,Central,Lake,OTHER,0,29.00991,-81.39614, ,Female,Juvenile,25,1,0,0, , , , , ,0, ,
653678.8541,537049.5792,47418,Bear-0000021075,2022/06/10 00:00:00+00,Carcass,2022/06/10 00:00:00+00,Northeast,Central,Seminole, ,32771,28.815583,-81.395792,Yes,Female,Adult,200,6,Unknown,Unknown, , , , , ,0, ,
652858.9859,576123.7081,47419,Bear-0000020247,2020/10/29 00:00:00+00,Carcass,2020/10/29 00:00:00+00,Northeast,Central,Volusia, ,32130,29.167526,-81.395736,Yes,Unknown,Cub,35,0, , , , , , , ,0, ,
657463.4619,358532.3122,47420,Bear-0000021623,2023/05/25 00:00:00+00,Carcass,2023/05/25 00:00:00+00,Southwest,South Central,Highlands, ,33852,27.20771,-81.39565,Yes,Male,Juvenile,170,0, , , , , , , ,0, ,
654074.881999999,522802.9594,47421,Bear-0000020489,2021/02/01 00:00:00+00,Carcass,2021/02/01 00:00:00+00,Northeast,Central,Seminole, ,32779,28.68725,-81.394817,Yes,Male,Adult,140,0,0,0, , , , , ,0, ,
653789.5009,536987.1588,47422,Bear-0000021855,2023/10/26 00:00:00+00,Carcass,2023/10/26 00:00:00+00,Northeast,Central,Lake, ,32771,28.815,-81.39467,Yes,Female,Adult,160,0,0,0, , , , , ,0, ,
653796.048599999,536953.974,47423,Bear-0000010488,2000/10/11 00:00:00+00,Carcass,2000/10/11 00:00:00+00,Northeast,Central,Seminole, ,0,28.8147,-81.39461, ,Female,Juvenile,75,3,0,0, , , , , ,0, ,
657068.650199998,383110.5726,47424,Bear-0000012597,2005/06/17 00:00:00+00,Carcass,2005/06/17 00:00:00+00,Southwest,South Central,Highlands,OTHER,0,27.42908,-81.39439, ,Male,Adult,215,4,0,0, , , , , ,0, ,
