X,Y,OBJECTID,IncidentID,ReportDate,CapDate,Region,BMU,County,Locale,City,ZipCode,Latitude,Longitude,CapReason,OCapReason,NCapReason,CapMethod,OrigCap,FinAction,OFinAction,Sex,AgeClass,Weight,Age,Cubs,Yearlings,LEarTag1,LEarTag2,REarTag1,REarTag2,Tattoo1,Tattoo2,TrackNum,last_edited_date
395784.5471,709016.572,17126,,2005/05/07 00:00:00+00,,Northwest,East Panhandle,Jefferson,OTHER,Tallahassee,33137,30.38862,-84.04391,Non-FWC Authorized Capture, , ,Cage (e.g. Havahart),Yes,Released Off-Site, ,Male,Juvenile,122,1,0,0,W076, ,W076, ,W076,0, ,
395784.5471,709016.572,17127,,2005/05/07 00:00:00+00,,Northwest,East Panhandle,Jefferson,OTHER,Tallahassee,33137,30.38862,-84.04391,Non-FWC Authorized Capture, , ,Cage (e.g. Havahart),Yes,Released Off-Site, ,Female,Juvenile,80,1,0,0,W077, ,W077, ,W077,0, ,
644757.2007,558783.3492,17128,,2005/05/07 00:00:00+00,2005/05/17 00:00:00+00,Northeast,Central,Lake,OTHER,Paisley,32767,29.01292,-81.4828,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,340,5,0,0,E014, ,E014, ,N14,0,17286,
426303.153499998,707516.8173,17129,,2005/05/23 00:00:00+00,2005/05/26 00:00:00+00,North Central,East Panhandle,Madison,OTHER,Greenville,0,30.37485,-83.72605,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,350,0,0,0,281, ,280, , ,0,17434,
357894.067200001,703022.0902,17130,,2005/06/02 00:00:00+00,2005/06/02 00:00:00+00,Northwest,East Panhandle,Leon,OTHER, ,0,30.33394,-84.43837,Conflict, , ,Snare,Yes,Released On-Site, ,Male,Adult,303,7,0,0,W433, ,W431, ,431,0, ,
655237.756299999,532556.635,17131,,2005/06/20 00:00:00+00,,Northeast,Central,Seminole, ,Lake Mary,0,28.774837,-81.380773,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,265,2,0,0,E015, ,E015, ,N15,0,17483,
236735.7819,687856.3883,17132,,2005/06/22 00:00:00+00,,Northwest,East Panhandle,Bay,OTHER,Panama Cit,32405,30.18785,-85.69749,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,154,3,0,0,W079, ,W079, ,W079,0, ,
103100.632300001,735404.0655,17133,,2005/06/29 00:00:00+00,2005/06/29 00:00:00+00,Northwest,West Panhandle,Santa Rosa,OTHER, ,0,30.59279,-87.09889,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Male,Adult,320,3,0,0,W005, ,W004, ,004,0, ,
650320.172699999,242093.8392,17134,,2005/06/29 00:00:00+00,,South,South,Collier,OTHER, ,0,26.16039,-81.49184,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,200,2,0,0,S034, , , ,S034,0, ,
655033.755399998,515171.9799,17135,,2005/07/11 00:00:00+00,2005/07/11 00:00:00+00,Northeast,Central,Orange,OTHER,Eatonville,0,28.618369,-81.386646,Transient, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,148,1,0,0,E027, ,E027, ,E027,0,17587,
621734.075300001,445388.4695,17136,,2005/07/12 00:00:00+00,,Southwest,South Central,Polk,OTHER,Winterhaven,33880,27.996053,-81.740887,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,270,1,0,0,X498, ,N16/498, ,N16,498, ,
626431.059300002,262443.7316,17137,,2005/07/15 00:00:00+00,2005/07/15 00:00:00+00,Southwest,South,Lee,OTHER,Bonita Springs,0,26.34788,-81.72739,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,225,3,0,0,E017, ,E017, ,N17,0, ,
603329.177299999,610478.0972,17138,,2005/07/15 00:00:00+00,2005/07/21 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,0,29.48537,-81.899721,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,360,4,0,0,E019, ,E019, ,N19,0,17711,
611116.315499999,595515.6637,17139,,2005/07/18 00:00:00+00,,Northeast,Central,Marion,OTHER,Salt Springs,0,29.34942,-81.82203,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,180,0,0,0,E018, ,E018, ,N18,0, ,
626123.397,262536.8663,17140,,2005/07/25 00:00:00+00,,Southwest,South,Lee,OTHER,Bonita Springs,0,26.34877,-81.73046,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,155,2,0,0,E020, ,E020, ,N20,0, ,
599037.1318,692586.7739,17141,,2005/08/15 00:00:00+00,2005/08/17 00:00:00+00,North Central,North,Duval,OTHER, ,0,30.22554,-81.92981,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,255,0,0,0,498,N16,498,N16,498,0,17893,
643239.366700001,525064.7943,17142,,2005/08/18 00:00:00+00,2005/08/18 00:00:00+00,Northeast,Central,Orange,Wekiva Park,Apopka,0,28.70963,-81.50542,In Tree, , ,Free Ranging,Yes,Released Off-Site, ,Female,Adult,175,3,0,0,E028, ,E028, , ,0,17897,
650257.978599999,555024.9185,17143,,2005/08/21 00:00:00+00,,Northeast,Central,Lake,OTHER,Deland,0,28.97806,-81.42705,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,175,3,0,0,N21, ,N21, ,N21,0, ,
603650.544500001,610603.5083,17144,,2005/08/23 00:00:00+00,2005/08/26 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,32134,29.48645,-81.89638,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,125,1,0,0,E022, ,E022, ,N22,0,17923,
652088.144699998,538381.9957,17145,,2005/08/24 00:00:00+00,2005/09/09 00:00:00+00,Northeast,Central,Seminole, ,Sanford,32771,28.82788,-81.41183,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,125,5,2,0,E025, ,E025, ,N25,0,18149,
643198.267200001,558296.2327,17146,,2005/08/25 00:00:00+00,,Northeast,Central,Lake,OTHER,Paisley,0,29.00882,-81.49893,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,205,15,0,0,E032, ,E032, ,N23,0,17939,
375031.611099999,688439.4068,17147,,2005/08/26 00:00:00+00,2005/08/26 00:00:00+00,Northwest,East Panhandle,Wakulla,OTHER,Crawfordville,32327,30.20299,-84.25963,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,155,3,0,0,W176, ,W176, ,W176,0, ,
631602.759300001,561964.0235,17148,,2005/08/30 00:00:00+00,2005/09/09 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,32702,29.04391,-81.61742,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,180,4,0,0,E024, ,E024, ,N24,0,18148,
340478.657900002,659024.0779,17149,,2005/09/06 00:00:00+00,2005/09/09 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,0,29.936888,-84.617388,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,308,5,0,0, , , , , ,0,21696,
648588.956099998,554013.8747,17150,,2005/09/08 00:00:00+00,2005/09/15 00:00:00+00,Northeast,Central,Lake,Royal Trails,Eustis,32736,28.96927,-81.44442,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,260,15,0,0,E027, ,E027, ,N27,0,18150,
644513.283100002,559011.6214,17151,,2005/09/17 00:00:00+00,,Northeast,Central,Lake,OTHER,Paisley,0,29.01502,-81.48526,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,365,7,0,0,E028, ,E028, ,R107,0,"15283, 22835",
644513.283100002,559011.6214,17152,,2005/09/24 00:00:00+00,,Northeast,Central,Lake,OTHER,Paisley,0,29.01502,-81.48526,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,165,9,0,0,E029, ,E029, ,N29,0, ,
649917.092900001,553295.8413,17153,,2005/09/28 00:00:00+00,2005/10/06 00:00:00+00,Northeast,Central,Lake, ,DeLand,32720,28.962557,-81.430924,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,345,3,0,0,E030, ,E030, ,N30,0,18155,
651423.2238,535564.4826,17154,,2005/10/03 00:00:00+00,,Northeast,Central,Lake,Wekiva River Acres,Sorrento,0,28.80264,-81.41926,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,230,3,0,0,E031, ,E031, ,N31,0,18485,
379197.670200001,687893.0431,17155,,2005/10/09 00:00:00+00,,Northwest,East Panhandle,Wakulla,OTHER,St. Marks,0,30.19814,-84.2163,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,243,2,0,0,W051, ,W052, ,WO51,0, ,
653371.024599999,523020.2628,17156,,2005/10/13 00:00:00+00,2005/10/19 00:00:00+00,Northeast,Central,Seminole,The Springs,Longwood,0,28.68934,-81.401985,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,305,4,0,0,E032, ,E032, ,N32,0,18486,
336758.084100001,649826.0813,17157,,2005/10/19 00:00:00+00,2005/11/06 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Carrabelle,32322,29.853861,-84.655472,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,0,0,0,0, , , , , ,0,18550,
250189.607500002,694755.192,17158,,2005/10/21 00:00:00+00,,Northwest,East Panhandle,Bay,OTHER,Panama City,32409,30.2516,-85.55853,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,500,4,0,0,W011, ,W011, ,WO11,0, ,
337105.877799999,649710.1123,17159,,2005/10/22 00:00:00+00,,Northwest,East Panhandle,Franklin, , ,0,29.852833,-84.651861,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Cub,50,0.66,0,0, , , , , ,0, ,
337105.877799999,649710.1123,17160,,2005/10/22 00:00:00+00,,Northwest,East Panhandle,Franklin, , ,0,29.852833,-84.651861,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,132,4,1,0, , , , , ,0, ,
642094.905200001,530942.0563,17161,,2005/10/26 00:00:00+00,2005/11/02 00:00:00+00,Northeast,Central,Orange, ,Tallahassee,32311,28.76275,-81.51594,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,490,5,0,0,E033, ,E033, ,N33,0,18154,
650044.785,554190.7549,17162,,2005/10/30 00:00:00+00,,Northeast,Central,Lake, ,Deland,0,28.97059,-81.42942,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,380,15,0,0,E034, ,E034, ,N34,0,18487,
336752.6811,649826.11,17163,,2005/11/05 00:00:00+00,,Northwest,East Panhandle,Franklin, , ,0,29.853861,-84.655528,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,340,6,0,0,W042,W180,W042,W180, ,0, ,
606470.0999,562050.7195,17164,,2005/11/14 00:00:00+00,,Northeast,Central,Marion,OTHER,Ocklawaha,0,29.048826,-81.875899,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,330,0,0,0,N05, ,N05, ,N05,0,18471,
128372.343499999,716103.2211,17165,,2005/11/28 00:00:00+00,,Northwest,West Panhandle,Santa Rosa, , ,0,30.42439,-86.83059,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,260,4,0,0,W009, ,W009, ,W009,0, ,
689430.715500001,546444.4011,17166,,2005/11/28 00:00:00+00,2005/11/30 00:00:00+00,Northeast,Central,Volusia,Debary Plantation,Debary,0,28.89288,-81.02658,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,145,0,0,0,E035, ,E035, ,N35,0,"17788; 18241; 18751; 23872",
653559.599199999,524278.3181,17167,,2005/12/01 00:00:00+00,2005/12/06 00:00:00+00,Northeast,Central,Seminole,The Springs,Longwood,0,28.70063,-81.39978,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,345,0,0,0,E036, ,E036, ,N36,0,"16406, 18801; 18802",
653559.599199999,524278.3181,17168,,2005/12/01 00:00:00+00,2005/12/07 00:00:00+00,Northeast,Central,Seminole,The Springs,Longwood,0,28.70063,-81.39978,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,185,0,0,0,E037, ,E037, ,N37,0,"16406, 18801; 18802",
653601.845400002,525050.0956,17169,,2005/12/08 00:00:00+00,2005/12/15 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,0,28.70757,-81.39918,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,375,0,0,0,E038, ,E038, ,N38,0,"19383; 19382; 19381; 19384",
653601.845400002,525050.0956,17170,,2005/12/08 00:00:00+00,2005/12/16 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,0,28.70757,-81.39918,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,540,0,0,0,E039, ,E039, ,N39,0,"19383; 19382; 19381; 19384",
653601.845400002,525050.0956,17171,,2005/12/08 00:00:00+00,2005/12/22 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,0,28.70757,-81.39918,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,205,0,0,0,E040, ,E040, ,N40,0,"19383; 19382; 19381; 19384",
653601.845400002,525050.0956,17172,,2005/12/08 00:00:00+00,2005/12/23 00:00:00+00,Northeast,Central,Seminole,Springs Landing,Longwood,0,28.70757,-81.39918,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,230,0,0,0,E041, ,E041, ,N41,0,"19383; 19382; 19381; 19384",
617917.561999999,290071.2268,17173,,2006/01/06 00:00:00+00,2006/01/06 00:00:00+00,Southwest,South,Lee,OTHER, ,0,26.59812,-81.80789,Non-FWC Authorized Capture, , ,Snare,Yes,Released Off-Site, ,Female,Juvenile,148,3,0,0, , ,S004, ,S004,0, ,
386544.632399999,710119.9617,17174,,2006/01/12 00:00:00+00,,Northwest,East Panhandle,Leon,OTHER, ,0,30.3985,-84.14017,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,219,1,0,0,W026, ,W026, ,w026,0, ,
341914.949999999,710299.2178,17175,,2006/01/15 00:00:00+00,,Northwest,East Panhandle,Leon,OTHER,Tallahassee,0,30.3989,-84.6051,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,246,0,0,0,W184, ,W184, ,447,0, ,
393638.374400001,711254.6799,17176,,2006/02/01 00:00:00+00,,Northwest,East Panhandle,Jefferson,OTHER,Perry,32348,30.408778,-84.066278,Road Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,135,2,0,0,C002, ,C001, ,001,0, ,
649750.7667,524220.8119,17177,,2006/02/13 00:00:00+00,2006/02/15 00:00:00+00,Northeast,Central,Seminole,Sweetwater Oaks,Longwood,0,28.70083,-81.43884,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,280,13,1,0,E031, ,E031, ,E031,0,19398,
631981.052000001,559146.8684,17178,,2006/02/28 00:00:00+00,2006/03/10 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,0,29.01848,-81.61409,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Juvenile,176,0,0,0, , ,E042, ,N37,0,"15063; 15093, 19498",
689315.3519,584910.8222,17179,,2006/03/02 00:00:00+00,2006/03/02 00:00:00+00,Northeast,Central,Volusia,OTHER,Daytona Beach,0,29.239203,-81.018211,In Tree, , ,Free Ranging,No,Released Off-Site, ,Female,Adult,252,0,0,0, , ,E020, ,N20,0,19435,
649231.493299998,525319.7046,17180,,2006/03/08 00:00:00+00,2006/03/09 00:00:00+00,Northeast,Central,Seminole,OTHER,Longwood,0,28.71082,-81.44393,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,400,5,0,0,E032, ,E032, ,E032,0,"18066; 19471; 19499",
649231.493299998,525319.7046,17181,,2006/03/08 00:00:00+00,2006/03/14 00:00:00+00,Northeast,Central,Seminole,OTHER,Longwood,0,28.71082,-81.44393,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,215,2,0,0,E033, ,E033, ,E033,0,"18066; 19471; 19499",
630817.276700001,561956.6457,17182,,2006/03/14 00:00:00+00,,Northeast,Central,Lake,OTHER,Altoona,0,29.04398,-81.6255,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,500,6,0,0,E001, ,E001, ,E001,0,19525,
602827.785,546074.4929,17183,,2006/03/21 00:00:00+00,,Northeast,Central,Lake,OTHER,Lady Lake,0,28.90554,-81.91614,Road Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,150,2,0,0, , , , , ,0,19540,
632276.487500001,559052.6269,17184,,2006/04/03 00:00:00+00,2006/04/09 00:00:00+00,Northeast,Central,Lake,OTHER,Altoona,0,29.01758,-81.611071,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,375,3,0,0, , ,E002, ,E002,0,"19512; 19444; 19607",
336534.161600001,650064.7386,17185,,2006/04/04 00:00:00+00,,Northwest,East Panhandle,Franklin,OTHER, ,0,29.856,-84.657806,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,83,1,0,0, , , , ,N/A,0, ,
240828.2104,678155.8156,17186,,2006/04/05 00:00:00+00,2006/04/05 00:00:00+00,Northwest,East Panhandle,Bay,OTHER,Tyndal AFB,32403,30.100965,-85.653593,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,194,2,0,0, , ,W078, ,W078,0, ,
650098.6609,523120.7052,17187,,2006/04/24 00:00:00+00,2006/04/24 00:00:00+00,Northeast,Central,Seminole, ,Forest City,0,28.690861,-81.435508,Non-target, , ,Free Ranging,Yes,Released Off-Site, ,Male,Adult,325,0,0,0,E007, , , ,E007,0,19732,
318685.6613,638821.4989,17188,,2006/04/26 00:00:00+00,,Northwest,East Panhandle,Franklin,OTHER, ,0,29.75375,-84.842,Conflict, , ,Culvert,No,Released Off-Site, ,Male,Adult,405,6,0,0, , , , ,no,0, ,
653546.9608,523813.7421,17189,,2006/05/02 00:00:00+00,2006/05/04 00:00:00+00,Northeast,Central,Seminole,The Springs,Longwood,0,28.69645,-81.40001,Non-target, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,200,2,0,0,E034, ,E054, ,E034,0,19814,
615045.671300001,297000.8305,17190,,2006/05/13 00:00:00+00,2006/05/13 00:00:00+00,Southwest,South,Lee,OTHER, ,0,26.66099,-81.83555,Conflict, , ,Free Ranging,No,Released Off-Site, ,Male,Adult,300,0,0,0,X034, , , ,5034,0, ,
654186.758299999,519535.5945,17191,,2006/05/21 00:00:00+00,2006/05/22 00:00:00+00,Northeast,Central,Seminole,OTHER,Altamonte Springs,0,28.657814,-81.394378,Sick/Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,225,3,0,0, , ,E008, ,008,0,20030,
643062.351100001,529428.7376,17192,,2006/05/25 00:00:00+00,2006/06/07 00:00:00+00,Northeast,Central,Orange, ,Apopka,32712,28.74895,-81.50633,Non-target, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,130,1,0,0,E051, ,E051, ,E051,0,20228,
649281.807,510598.3868,17193,,2006/05/31 00:00:00+00,2006/06/01 00:00:00+00,Northeast,Central,Orange, ,Orlando,0,28.57828,-81.44654,Transient,PreSalesforce, ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,125,1,0,0,E007, , , ,E009,0,20120,
318685.6613,638821.4989,17194,,2006/06/02 00:00:00+00,,Northwest,East Panhandle,Franklin,OTHER, ,0,29.75375,-84.842,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,380,6,0,0,W188, ,W188, , ,0, ,
600671.533,579512.4731,17195,,2006/06/08 00:00:00+00,2006/06/08 00:00:00+00,Northeast,Central,Marion,Lynne,Gainesville,32601,29.20694,-81.93253,Research, , ,Snare,No,Released On-Site, ,Male,Juvenile,210,0,0,0,E050, ,E022, ,N22,0,17923,
654625.0561,532508.7563,17196,,2006/06/12 00:00:00+00,2006/06/21 00:00:00+00,Northeast,Central,Seminole,Shannon Downs,Lake Mary,0,28.774523,-81.387069,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,175,3,0,0,E052, ,E052, ,E052,0,"19821; 20303",
646489.415399998,525149.8725,17197,,2006/06/20 00:00:00+00,2006/06/23 00:00:00+00,Northeast,Central,Orange, ,Apopka,0,28.7098,-81.47208,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,100,2,0,0,E053, ,E053, ,E053,0,"20395, 20438, 20395",
644577.444200002,524349.9468,17198,,2006/07/07 00:00:00+00,2006/07/07 00:00:00+00,Northeast,Central,Orange,OTHER,Apopka,32712,28.70295,-81.49185,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Cub,0,0,0,0, , , , , ,0, ,
644577.444200002,524349.9468,17199,,2006/07/07 00:00:00+00,2006/07/07 00:00:00+00,Northeast,Central,Orange,OTHER,Apopka,32712,28.70295,-81.49185,Conflict, , ,Culvert,Yes,Released Off-Site, ,Unknown,Cub,0,0,0,0, , , , , ,0, ,
644577.444200002,524349.9468,17200,,2006/07/07 00:00:00+00,2006/07/07 00:00:00+00,Northeast,Central,Orange,OTHER,Apopka,32712,28.70295,-81.49185,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Cub,0,0,0,0, , , , , ,0, ,
644577.444200002,524349.9468,17201,,2006/07/07 00:00:00+00,2006/07/07 00:00:00+00,Northeast,Central,Orange,OTHER,Apopka,32712,28.70295,-81.49185,Conflict, , ,Free Ranging,No,Released Off-Site, ,Female,Adult,200,0,3,0,E028, ,E028, , ,0, ,
342119.379500002,652886.0306,17202,,2006/07/19 00:00:00+00,,Northwest,East Panhandle,Franklin,Lanark Village, ,0,29.88167,-84.60006,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,0,3,0,0,W189, ,W189, ,no,0, ,
314654.538199998,636700.1744,17203,,2006/08/03 00:00:00+00,2006/08/04 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.734389,-84.883583,Conflict, , ,Culvert,No,Released Off-Site, ,Female,Cub,0,0,0,0, , , , , ,0,21271,
314654.538199998,636700.1744,17204,,2006/08/03 00:00:00+00,2006/08/04 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.734389,-84.883583,Conflict, , ,Culvert,No,Released Off-Site, ,Female,Cub,0,0,0,0, , , , , ,0,21271,
314654.538199998,636700.1744,17205,,2006/08/03 00:00:00+00,2006/08/04 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.734389,-84.883583,Conflict, , ,Culvert,No,Released Off-Site, ,Female,Adult,145,0,2,0,E028, ,E028, ,W028,0,21271,
603872.671799999,611130.5618,17206,,2006/08/06 00:00:00+00,2006/08/16 00:00:00+00,Northeast,Central,Marion,OTHER,Fort McCoy,0,29.491162,-81.893993,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,330,9,0,0,E039, , , ,E003,0,20762,
580624.8202,698944.6384,17207,,2006/08/13 00:00:00+00,2006/08/13 00:00:00+00,North Central,North,Baker, ,Macclenny,32063,30.2854722,-82.1202778,Orphaned, , ,Free Ranging,No,OTHER,Permanent captivity,Female,Cub,0,0,0,0, , , , , ,0, ,
580624.8202,698944.6384,17208,,2006/08/13 00:00:00+00,2006/08/13 00:00:00+00,North Central,North,Baker, ,Macclenny,32063,30.2854722,-82.1202778,Orphaned, , ,Free Ranging,No,OTHER,Permanent captivity,Female,Cub,0,0,0,0, , , , , ,0, ,
354176.019400001,657446.3022,17209,,2006/08/25 00:00:00+00,2006/08/26 00:00:00+00,Northwest,East Panhandle,Franklin,St. Teresa,Sopchoppy,0,29.923222,-84.47525,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,200,3,0,0,W129, ,W129, ,129,0,"21273; 23624",
645163.654199999,559263.7071,17210,,2006/08/30 00:00:00+00,2006/08/30 00:00:00+00,Northeast,Central,Lake, ,Paisley,0,29.01717,-81.47852,Road Injured, , ,Free Ranging,Yes,Released Off-Site, ,Male,Adult,250,4,0,0,E055, ,E055, ,E055,0,20804,
125245.033,714583.5596,17211,,2006/09/29 00:00:00+00,,Northwest,West Panhandle,Santa Rosa, , ,0,30.41005,-86.8628,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Adult,195,12,0,0,W006, ,W006, ,w006,0, ,
674000.287900001,367095.1,17212,,2006/09/29 00:00:00+00,2006/10/03 00:00:00+00,Southwest,South Central,Highlands,OTHER,Sebring,0,27.28156,-81.22648,Conflict, , ,Snare,No,Released Off-Site, ,Male,Juvenile,245,4,0,0,X486, , , ,9 or 6,486,"20741; 20827",
656506.633200001,271384.7637,17213,,2006/10/26 00:00:00+00,2006/10/26 00:00:00+00,South,South,Collier,OTHER, ,0,26.42309,-81.42374,Conflict, , ,Free Ranging,Yes,Released Off-Site, ,Male,Juvenile,185,2,0,0, , ,S006, ,S006,0,24514,
129243.574900001,715708.0442,17214,,2006/11/06 00:00:00+00,,Northwest,West Panhandle,Santa Rosa, ,Navarre,0,30.42101,-86.82142,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,150,2,0,0,W015, ,W015, ,w015,0, ,
125358.776799999,715885.2786,17215,,2006/11/08 00:00:00+00,,Northwest,West Panhandle,Santa Rosa, ,Navarre,0,30.4218,-86.86193,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,140,2,0,0,W001, ,W001, ,w001,0, ,
125252.1428,714558.9724,17216,,2006/11/09 00:00:00+00,,Northwest,West Panhandle,Santa Rosa, , ,0,30.40983,-86.86272,Conflict, , ,Culvert,Yes,Released Off-Site, ,Female,Juvenile,105,1,0,0,W002, ,W002, ,w002,0,21319,
683918.570300002,534606.818,17217,,2006/12/12 00:00:00+00,2006/12/20 00:00:00+00,Northeast,Central,Seminole,OTHER,Lake Mary,0,28.7875,-81.08606,Conflict, , ,Culvert,No,Released Off-Site, ,Female,Adult,350,3,0,0,E056, ,E056, ,E056,0,"21366; 24599",
657555.175900001,538824.5697,17218,,2007/01/02 00:00:00+00,2007/01/12 00:00:00+00,Northeast,Central,Seminole, ,Sanford,0,28.83082,-81.35562,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,400,3,0,0,E059, ,E057, ,E057,0,21525,
349233.443599999,663498.0456,17219,,2007/01/08 00:00:00+00,2007/01/08 00:00:00+00,Northwest,East Panhandle,Franklin, , ,0,29.977556,-84.526778,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,318,0,0,0,W125, ,W125, ,w125,0, ,
133551.618900001,714585.6447,17220,,2007/01/08 00:00:00+00,2007/01/22 00:00:00+00,Northwest,West Panhandle,Okaloosa,OTHER,Mary Esther,0,30.41178,-86.77628,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,265,2,0,0,W007, ,W007, ,w007,0,21765,
121521.6587,715565.2331,17221,,2007/01/15 00:00:00+00,,Northwest,West Panhandle,Santa Rosa,Holley by the Sea,Navarre,0,30.418109,-86.901822,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,205,1,0,0,W003, ,W003, ,w003,0, ,
314150.745200001,636799.3869,17222,,2007/01/18 00:00:00+00,2007/01/23 00:00:00+00,Northwest,East Panhandle,Franklin,OTHER,Eastpoint,0,29.73525,-84.888806,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Juvenile,155,1,0,0,W143, ,W143, ,143,0,21766,
613935.909699999,595504.7204,17223,,2007/02/14 00:00:00+00,2007/03/07 00:00:00+00,Northeast,Central,Marion,OTHER,Salt Springs,0,29.34887,-81.79295,Conflict, , ,Culvert,Yes,Released Off-Site, ,Male,Adult,330,5,0,0, , , , ,E040,0,21832,
